measurement_pk,condition_pk,condition_label,setup_date,experiment_location
TRAMEA013761,TRACON023869,test,,
TRAMEA013761,TRACON024520,maintenance,,
TRAMEA013762,TRACON023869,test,,
TRAMEA013762,TRACON024520,maintenance,,
TRAMEA013763,TRACON023869,test,,
TRAMEA013763,TRACON024520,maintenance,,
TRAMEA013764,TRACON023869,test,,
TRAMEA013764,TRACON024520,maintenance,,
TRAMEA013765,TRACON023869,test,,
TRAMEA013765,TRACON024520,maintenance,,
TRAMEA013766,TRACON023869,test,,
TRAMEA013766,TRACON024520,maintenance,,
TRAMEA013767,TRACON023869,test,,
TRAMEA013767,TRACON024520,maintenance,,
TRAMEA013768,TRACON023869,test,,
TRAMEA013768,TRACON024520,maintenance,,
TRAMEA013769,TRACON023869,test,,
TRAMEA013769,TRACON024520,maintenance,,
TRAMEA013770,TRACON023869,test,,
TRAMEA013770,TRACON024520,maintenance,,
TRAMEA013771,TRACON023869,test,,
TRAMEA013771,TRACON024520,maintenance,,
TRAMEA013772,TRACON023869,test,,
TRAMEA013772,TRACON024520,maintenance,,
TRAMEA013773,TRACON023869,test,,
TRAMEA013773,TRACON024520,maintenance,,
TRAMEA013774,TRACON023869,test,,
TRAMEA013774,TRACON024520,maintenance,,
TRAMEA013775,TRACON023869,test,,
TRAMEA013775,TRACON024520,maintenance,,
TRAMEA013776,TRACON023869,test,,
TRAMEA013776,TRACON024520,maintenance,,
TRAMEA013777,TRACON023869,test,,
TRAMEA013777,TRACON024520,maintenance,,
TRAMEA013778,TRACON023869,test,,
TRAMEA013778,TRACON024520,maintenance,,
TRAMEA013779,TRACON023869,test,,
TRAMEA013779,TRACON024520,maintenance,,
TRAMEA013780,TRACON023901,test,,
TRAMEA013780,TRACON024520,maintenance,,
TRAMEA013781,TRACON023901,test,,
TRAMEA013781,TRACON024520,maintenance,,
TRAMEA013782,TRACON023901,test,,
TRAMEA013782,TRACON024520,maintenance,,
TRAMEA013783,TRACON023901,test,,
TRAMEA013783,TRACON024520,maintenance,,
TRAMEA013784,TRACON023901,test,,
TRAMEA013784,TRACON024520,maintenance,,
TRAMEA013785,TRACON023901,test,,
TRAMEA013785,TRACON024520,maintenance,,
TRAMEA013786,TRACON023901,test,,
TRAMEA013786,TRACON024520,maintenance,,
TRAMEA013787,TRACON023901,test,,
TRAMEA013787,TRACON024520,maintenance,,
TRAMEA013788,TRACON023901,test,,
TRAMEA013788,TRACON024520,maintenance,,
TRAMEA013789,TRACON023901,test,,
TRAMEA013789,TRACON024520,maintenance,,
TRAMEA013790,TRACON023901,test,,
TRAMEA013790,TRACON024520,maintenance,,
TRAMEA013791,TRACON023901,test,,
TRAMEA013791,TRACON024520,maintenance,,
TRAMEA013792,TRACON023901,test,,
TRAMEA013792,TRACON024520,maintenance,,
TRAMEA013793,TRACON023901,test,,
TRAMEA013793,TRACON024520,maintenance,,
TRAMEA013794,TRACON023901,test,,
TRAMEA013794,TRACON024520,maintenance,,
TRAMEA013795,TRACON023901,test,,
TRAMEA013795,TRACON024520,maintenance,,
TRAMEA013796,TRACON023901,test,,
TRAMEA013796,TRACON024520,maintenance,,
TRAMEA013797,TRACON023901,test,,
TRAMEA013797,TRACON024520,maintenance,,
TRAMEA013798,TRACON023901,test,,
TRAMEA013798,TRACON024520,maintenance,,
TRAMEA013799,TRACON023901,test,,
TRAMEA013799,TRACON024520,maintenance,,
TRAMEA013800,TRACON023901,test,,
TRAMEA013800,TRACON024520,maintenance,,
TRAMEA013801,TRACON023901,test,,
TRAMEA013801,TRACON024520,maintenance,,
TRAMEA013802,TRACON012134,test,,
TRAMEA013802,TRACON025088,maintenance,,
TRAMEA013803,TRACON012134,test,,
TRAMEA013803,TRACON025088,maintenance,,
TRAMEA013804,TRACON012134,test,,
TRAMEA013804,TRACON025088,maintenance,,
TRAMEA013805,TRACON012134,test,,
TRAMEA013805,TRACON025088,maintenance,,
TRAMEA013806,TRACON012134,test,,
TRAMEA013806,TRACON025088,maintenance,,
TRAMEA013807,TRACON012134,test,,
TRAMEA013807,TRACON025088,maintenance,,
TRAMEA013808,TRACON012134,test,,
TRAMEA013808,TRACON025088,maintenance,,
TRAMEA013809,TRACON012134,test,,
TRAMEA013809,TRACON025088,maintenance,,
TRAMEA013810,TRACON012134,test,,
TRAMEA013810,TRACON025088,maintenance,,
TRAMEA013811,TRACON012134,test,,
TRAMEA013811,TRACON025088,maintenance,,
TRAMEA013812,TRACON012134,test,,
TRAMEA013812,TRACON025088,maintenance,,
TRAMEA013813,TRACON012134,test,,
TRAMEA013813,TRACON025088,maintenance,,
TRAMEA013814,TRACON012134,test,,
TRAMEA013814,TRACON025088,maintenance,,
TRAMEA013815,TRACON012134,test,,
TRAMEA013815,TRACON025088,maintenance,,
TRAMEA013816,TRACON012134,test,,
TRAMEA013816,TRACON025088,maintenance,,
TRAMEA013817,TRACON012134,test,,
TRAMEA013817,TRACON025088,maintenance,,
TRAMEA013818,TRACON012134,test,,
TRAMEA013818,TRACON025088,maintenance,,
TRAMEA013819,TRACON012134,test,,
TRAMEA013819,TRACON025088,maintenance,,
TRAMEA013820,TRACON012134,test,,
TRAMEA013820,TRACON025088,maintenance,,
TRAMEA013821,TRACON012134,test,,
TRAMEA013821,TRACON025088,maintenance,,
TRAMEA013822,TRACON012134,test,,
TRAMEA013822,TRACON025088,maintenance,,
TRAMEA013823,TRACON012134,test,,
TRAMEA013823,TRACON025088,maintenance,,
TRAMEA013824,TRACON012134,test,,
TRAMEA013824,TRACON025088,maintenance,,
TRAMEA013825,TRACON012134,test,,
TRAMEA013825,TRACON025088,maintenance,,
TRAMEA013826,TRACON012134,test,,
TRAMEA013826,TRACON025088,maintenance,,
TRAMEA013827,TRACON012134,test,,
TRAMEA013827,TRACON025088,maintenance,,
TRAMEA013828,TRACON023869,test,,
TRAMEA013828,TRACON025088,maintenance,,
TRAMEA013829,TRACON023869,test,,
TRAMEA013829,TRACON025088,maintenance,,
TRAMEA013830,TRACON023869,test,,
TRAMEA013830,TRACON025088,maintenance,,
TRAMEA013831,TRACON023869,test,,
TRAMEA013831,TRACON025088,maintenance,,
TRAMEA013832,TRACON023869,test,,
TRAMEA013832,TRACON025088,maintenance,,
TRAMEA013833,TRACON023869,test,,
TRAMEA013833,TRACON025088,maintenance,,
TRAMEA013834,TRACON023869,test,,
TRAMEA013834,TRACON025088,maintenance,,
TRAMEA013835,TRACON023869,test,,
TRAMEA013835,TRACON025088,maintenance,,
TRAMEA013836,TRACON023869,test,,
TRAMEA013836,TRACON025088,maintenance,,
TRAMEA013837,TRACON023869,test,,
TRAMEA013837,TRACON025088,maintenance,,
TRAMEA013838,TRACON023869,test,,
TRAMEA013838,TRACON025088,maintenance,,
TRAMEA013839,TRACON023869,test,,
TRAMEA013839,TRACON025088,maintenance,,
TRAMEA013840,TRACON023869,test,,
TRAMEA013840,TRACON025088,maintenance,,
TRAMEA013841,TRACON023869,test,,
TRAMEA013841,TRACON025088,maintenance,,
TRAMEA013842,TRACON023869,test,,
TRAMEA013842,TRACON025088,maintenance,,
TRAMEA013843,TRACON023869,test,,
TRAMEA013843,TRACON025088,maintenance,,
TRAMEA013844,TRACON023869,test,,
TRAMEA013844,TRACON025088,maintenance,,
TRAMEA013845,TRACON023869,test,,
TRAMEA013845,TRACON025088,maintenance,,
TRAMEA013846,TRACON023869,test,,
TRAMEA013846,TRACON025088,maintenance,,
TRAMEA013847,TRACON023869,test,,
TRAMEA013847,TRACON025088,maintenance,,
TRAMEA013848,TRACON023869,test,,
TRAMEA013848,TRACON025088,maintenance,,
TRAMEA013849,TRACON023869,test,,
TRAMEA013849,TRACON025088,maintenance,,
TRAMEA013850,TRACON023901,test,,
TRAMEA013850,TRACON025088,maintenance,,
TRAMEA013851,TRACON023901,test,,
TRAMEA013851,TRACON025088,maintenance,,
TRAMEA013852,TRACON023901,test,,
TRAMEA013852,TRACON025088,maintenance,,
TRAMEA013853,TRACON023901,test,,
TRAMEA013853,TRACON025088,maintenance,,
TRAMEA013854,TRACON023901,test,,
TRAMEA013854,TRACON025088,maintenance,,
TRAMEA013855,TRACON023901,test,,
TRAMEA013855,TRACON025088,maintenance,,
TRAMEA013856,TRACON023901,test,,
TRAMEA013856,TRACON025088,maintenance,,
TRAMEA013857,TRACON023901,test,,
TRAMEA013857,TRACON025088,maintenance,,
TRAMEA013858,TRACON023901,test,,
TRAMEA013858,TRACON025088,maintenance,,
TRAMEA013859,TRACON023901,test,,
TRAMEA013859,TRACON025088,maintenance,,
TRAMEA013860,TRACON023901,test,,
TRAMEA013860,TRACON025088,maintenance,,
TRAMEA013861,TRACON023901,test,,
TRAMEA013861,TRACON025088,maintenance,,
TRAMEA013862,TRACON023901,test,,
TRAMEA013862,TRACON025088,maintenance,,
TRAMEA013863,TRACON023901,test,,
TRAMEA013863,TRACON025088,maintenance,,
TRAMEA013864,TRACON023901,test,,
TRAMEA013864,TRACON025088,maintenance,,
TRAMEA013865,TRACON023901,test,,
TRAMEA013865,TRACON025088,maintenance,,
TRAMEA013866,TRACON023901,test,,
TRAMEA013866,TRACON025088,maintenance,,
TRAMEA013867,TRACON023901,test,,
TRAMEA013867,TRACON025088,maintenance,,
TRAMEA013868,TRACON023901,test,,
TRAMEA013868,TRACON025088,maintenance,,
TRAMEA013869,TRACON023901,test,,
TRAMEA013869,TRACON025088,maintenance,,
TRAMEA013870,TRACON023901,test,,
TRAMEA013870,TRACON025088,maintenance,,
TRAMEA013871,TRACON023901,test,,
TRAMEA013871,TRACON025088,maintenance,,
TRAMEA013872,TRACON023901,test,,
TRAMEA013872,TRACON025088,maintenance,,
TRAMEA013873,TRACON023901,test,,
TRAMEA013873,TRACON025088,maintenance,,
TRAMEA013874,TRACON023901,test,,
TRAMEA013874,TRACON025088,maintenance,,
TRAMEA013875,TRACON023901,test,,
TRAMEA013875,TRACON025088,maintenance,,
TRAMEA013876,TRACON023901,test,,
TRAMEA013876,TRACON025088,maintenance,,
TRAMEA013877,TRACON023901,test,,
TRAMEA013877,TRACON025088,maintenance,,
TRAMEA013878,TRACON012134,test,,
TRAMEA013878,TRACON025326,maintenance,,
TRAMEA013879,TRACON012134,test,,
TRAMEA013879,TRACON025326,maintenance,,
TRAMEA013880,TRACON012134,test,,
TRAMEA013880,TRACON025326,maintenance,,
TRAMEA013881,TRACON012134,test,,
TRAMEA013881,TRACON025326,maintenance,,
TRAMEA013882,TRACON012134,test,,
TRAMEA013882,TRACON025326,maintenance,,
TRAMEA013883,TRACON012134,test,,
TRAMEA013883,TRACON025326,maintenance,,
TRAMEA013884,TRACON012134,test,,
TRAMEA013884,TRACON025326,maintenance,,
TRAMEA013885,TRACON012134,test,,
TRAMEA013885,TRACON025326,maintenance,,
TRAMEA013886,TRACON012134,test,,
TRAMEA013886,TRACON025326,maintenance,,
TRAMEA013887,TRACON012134,test,,
TRAMEA013887,TRACON025326,maintenance,,
TRAMEA013888,TRACON012134,test,,
TRAMEA013888,TRACON025326,maintenance,,
TRAMEA013889,TRACON012134,test,,
TRAMEA013889,TRACON025326,maintenance,,
TRAMEA013890,TRACON012134,test,,
TRAMEA013890,TRACON025326,maintenance,,
TRAMEA013891,TRACON012134,test,,
TRAMEA013891,TRACON025326,maintenance,,
TRAMEA013892,TRACON023869,test,,
TRAMEA013892,TRACON025326,maintenance,,
TRAMEA013893,TRACON023869,test,,
TRAMEA013893,TRACON025326,maintenance,,
TRAMEA013894,TRACON023869,test,,
TRAMEA013894,TRACON025326,maintenance,,
TRAMEA013895,TRACON023869,test,,
TRAMEA013895,TRACON025326,maintenance,,
TRAMEA013896,TRACON023869,test,,
TRAMEA013896,TRACON025326,maintenance,,
TRAMEA013897,TRACON023869,test,,
TRAMEA013897,TRACON025326,maintenance,,
TRAMEA013898,TRACON023869,test,,
TRAMEA013898,TRACON025326,maintenance,,
TRAMEA013899,TRACON023869,test,,
TRAMEA013899,TRACON025326,maintenance,,
TRAMEA013900,TRACON023869,test,,
TRAMEA013900,TRACON025326,maintenance,,
TRAMEA013901,TRACON023869,test,,
TRAMEA013901,TRACON025326,maintenance,,
TRAMEA013902,TRACON023869,test,,
TRAMEA013902,TRACON025326,maintenance,,
TRAMEA013903,TRACON023869,test,,
TRAMEA013903,TRACON025326,maintenance,,
TRAMEA013904,TRACON023869,test,,
TRAMEA013904,TRACON025326,maintenance,,
TRAMEA013905,TRACON023869,test,,
TRAMEA013905,TRACON025326,maintenance,,
TRAMEA013906,TRACON023869,test,,
TRAMEA013906,TRACON025326,maintenance,,
TRAMEA013907,TRACON023901,test,,
TRAMEA013907,TRACON025326,maintenance,,
TRAMEA013908,TRACON023901,test,,
TRAMEA013908,TRACON025326,maintenance,,
TRAMEA013909,TRACON023901,test,,
TRAMEA013909,TRACON025326,maintenance,,
TRAMEA013910,TRACON023901,test,,
TRAMEA013910,TRACON025326,maintenance,,
TRAMEA013911,TRACON023901,test,,
TRAMEA013911,TRACON025326,maintenance,,
TRAMEA013912,TRACON023901,test,,
TRAMEA013912,TRACON025326,maintenance,,
TRAMEA013913,TRACON023901,test,,
TRAMEA013913,TRACON025326,maintenance,,
TRAMEA013914,TRACON023901,test,,
TRAMEA013914,TRACON025326,maintenance,,
TRAMEA013915,TRACON023901,test,,
TRAMEA013915,TRACON025326,maintenance,,
TRAMEA013916,TRACON023901,test,,
TRAMEA013916,TRACON025326,maintenance,,
TRAMEA013917,TRACON023901,test,,
TRAMEA013917,TRACON025326,maintenance,,
TRAMEA013918,TRACON023901,test,,
TRAMEA013918,TRACON025326,maintenance,,
TRAMEA013919,TRACON023901,test,,
TRAMEA013919,TRACON025326,maintenance,,
TRAMEA013920,TRACON023901,test,,
TRAMEA013920,TRACON025326,maintenance,,
TRAMEA013921,TRACON012134,test,,
TRAMEA013921,TRACON024390,maintenance,,
TRAMEA013922,TRACON012134,test,,
TRAMEA013922,TRACON024390,maintenance,,
TRAMEA013923,TRACON012134,test,,
TRAMEA013923,TRACON024390,maintenance,,
TRAMEA013924,TRACON012134,test,,
TRAMEA013924,TRACON024390,maintenance,,
TRAMEA013925,TRACON012134,test,,
TRAMEA013925,TRACON024390,maintenance,,
TRAMEA013926,TRACON012134,test,,
TRAMEA013926,TRACON024390,maintenance,,
TRAMEA013927,TRACON012134,test,,
TRAMEA013927,TRACON024390,maintenance,,
TRAMEA013928,TRACON012134,test,,
TRAMEA013928,TRACON024390,maintenance,,
TRAMEA013929,TRACON012134,test,,
TRAMEA013929,TRACON024390,maintenance,,
TRAMEA013930,TRACON012134,test,,
TRAMEA013930,TRACON024390,maintenance,,
TRAMEA013931,TRACON012134,test,,
TRAMEA013931,TRACON024390,maintenance,,
TRAMEA013932,TRACON012134,test,,
TRAMEA013932,TRACON024390,maintenance,,
TRAMEA013933,TRACON012134,test,,
TRAMEA013933,TRACON024390,maintenance,,
TRAMEA013934,TRACON012134,test,,
TRAMEA013934,TRACON024390,maintenance,,
TRAMEA013935,TRACON012134,test,,
TRAMEA013935,TRACON024390,maintenance,,
TRAMEA013936,TRACON012134,test,,
TRAMEA013936,TRACON024390,maintenance,,
TRAMEA013937,TRACON012134,test,,
TRAMEA013937,TRACON024390,maintenance,,
TRAMEA013938,TRACON012134,test,,
TRAMEA013938,TRACON024390,maintenance,,
TRAMEA013939,TRACON012134,test,,
TRAMEA013939,TRACON024390,maintenance,,
TRAMEA013940,TRACON012134,test,,
TRAMEA013940,TRACON024390,maintenance,,
TRAMEA013941,TRACON012134,test,,
TRAMEA013941,TRACON024390,maintenance,,
TRAMEA013942,TRACON012134,test,,
TRAMEA013942,TRACON024390,maintenance,,
TRAMEA013943,TRACON012134,test,,
TRAMEA013943,TRACON024390,maintenance,,
TRAMEA013944,TRACON012134,test,,
TRAMEA013944,TRACON024390,maintenance,,
TRAMEA013945,TRACON012134,test,,
TRAMEA013945,TRACON024390,maintenance,,
TRAMEA013946,TRACON012134,test,,
TRAMEA013946,TRACON024390,maintenance,,
TRAMEA013947,TRACON012134,test,,
TRAMEA013947,TRACON024390,maintenance,,
TRAMEA013948,TRACON012134,test,,
TRAMEA013948,TRACON024390,maintenance,,
TRAMEA013949,TRACON023869,test,,
TRAMEA013949,TRACON024390,maintenance,,
TRAMEA013950,TRACON023869,test,,
TRAMEA013950,TRACON024390,maintenance,,
TRAMEA013951,TRACON023869,test,,
TRAMEA013951,TRACON024390,maintenance,,
TRAMEA013952,TRACON023869,test,,
TRAMEA013952,TRACON024390,maintenance,,
TRAMEA013953,TRACON023869,test,,
TRAMEA013953,TRACON024390,maintenance,,
TRAMEA013954,TRACON023869,test,,
TRAMEA013954,TRACON024390,maintenance,,
TRAMEA013955,TRACON023869,test,,
TRAMEA013955,TRACON024390,maintenance,,
TRAMEA013956,TRACON023869,test,,
TRAMEA013956,TRACON024390,maintenance,,
TRAMEA013957,TRACON023869,test,,
TRAMEA013957,TRACON024390,maintenance,,
TRAMEA013958,TRACON023869,test,,
TRAMEA013958,TRACON024390,maintenance,,
TRAMEA013959,TRACON023869,test,,
TRAMEA013959,TRACON024390,maintenance,,
TRAMEA013960,TRACON023869,test,,
TRAMEA013960,TRACON024390,maintenance,,
TRAMEA013961,TRACON023869,test,,
TRAMEA013961,TRACON024390,maintenance,,
TRAMEA013962,TRACON023869,test,,
TRAMEA013962,TRACON024390,maintenance,,
TRAMEA013963,TRACON023869,test,,
TRAMEA013963,TRACON024390,maintenance,,
TRAMEA013964,TRACON023869,test,,
TRAMEA013964,TRACON024390,maintenance,,
TRAMEA013965,TRACON023869,test,,
TRAMEA013965,TRACON024390,maintenance,,
TRAMEA013966,TRACON023869,test,,
TRAMEA013966,TRACON024390,maintenance,,
TRAMEA013967,TRACON023869,test,,
TRAMEA013967,TRACON024390,maintenance,,
TRAMEA013968,TRACON023869,test,,
TRAMEA013968,TRACON024390,maintenance,,
TRAMEA013969,TRACON023869,test,,
TRAMEA013969,TRACON024390,maintenance,,
TRAMEA013970,TRACON023869,test,,
TRAMEA013970,TRACON024390,maintenance,,
TRAMEA013971,TRACON023869,test,,
TRAMEA013971,TRACON024390,maintenance,,
TRAMEA013972,TRACON023901,test,,
TRAMEA013972,TRACON024390,maintenance,,
TRAMEA013973,TRACON023901,test,,
TRAMEA013973,TRACON024390,maintenance,,
TRAMEA013974,TRACON023901,test,,
TRAMEA013974,TRACON024390,maintenance,,
TRAMEA013975,TRACON023901,test,,
TRAMEA013975,TRACON024390,maintenance,,
TRAMEA013976,TRACON023901,test,,
TRAMEA013976,TRACON024390,maintenance,,
TRAMEA013977,TRACON023901,test,,
TRAMEA013977,TRACON024390,maintenance,,
TRAMEA013978,TRACON023901,test,,
TRAMEA013978,TRACON024390,maintenance,,
TRAMEA013979,TRACON023901,test,,
TRAMEA013979,TRACON024390,maintenance,,
TRAMEA013980,TRACON023901,test,,
TRAMEA013980,TRACON024390,maintenance,,
TRAMEA013981,TRACON023901,test,,
TRAMEA013981,TRACON024390,maintenance,,
TRAMEA013982,TRACON023901,test,,
TRAMEA013982,TRACON024390,maintenance,,
TRAMEA013983,TRACON023901,test,,
TRAMEA013983,TRACON024390,maintenance,,
TRAMEA013984,TRACON023901,test,,
TRAMEA013984,TRACON024390,maintenance,,
TRAMEA013985,TRACON023901,test,,
TRAMEA013985,TRACON024390,maintenance,,
TRAMEA013986,TRACON023901,test,,
TRAMEA013986,TRACON024390,maintenance,,
TRAMEA013987,TRACON023901,test,,
TRAMEA013987,TRACON024390,maintenance,,
TRAMEA013988,TRACON023901,test,,
TRAMEA013988,TRACON024390,maintenance,,
TRAMEA013989,TRACON023901,test,,
TRAMEA013989,TRACON024390,maintenance,,
TRAMEA013990,TRACON023901,test,,
TRAMEA013990,TRACON024390,maintenance,,
TRAMEA013991,TRACON023901,test,,
TRAMEA013991,TRACON024390,maintenance,,
TRAMEA013992,TRACON023901,test,,
TRAMEA013992,TRACON024390,maintenance,,
TRAMEA013993,TRACON023901,test,,
TRAMEA013993,TRACON024390,maintenance,,
TRAMEA013994,TRACON012134,test,,
TRAMEA013994,TRACON024296,maintenance,,
TRAMEA013995,TRACON012134,test,,
TRAMEA013995,TRACON024296,maintenance,,
TRAMEA013996,TRACON012134,test,,
TRAMEA013996,TRACON024296,maintenance,,
TRAMEA013997,TRACON012134,test,,
TRAMEA013997,TRACON024296,maintenance,,
TRAMEA013998,TRACON012134,test,,
TRAMEA013998,TRACON024296,maintenance,,
TRAMEA013999,TRACON012134,test,,
TRAMEA013999,TRACON024296,maintenance,,
TRAMEA014000,TRACON012134,test,,
TRAMEA014000,TRACON024296,maintenance,,
TRAMEA014001,TRACON012134,test,,
TRAMEA014001,TRACON024296,maintenance,,
TRAMEA014002,TRACON012134,test,,
TRAMEA014002,TRACON024296,maintenance,,
TRAMEA014003,TRACON012134,test,,
TRAMEA014003,TRACON024296,maintenance,,
TRAMEA014004,TRACON012134,test,,
TRAMEA014004,TRACON024296,maintenance,,
TRAMEA014005,TRACON012134,test,,
TRAMEA014005,TRACON024296,maintenance,,
TRAMEA014006,TRACON012134,test,,
TRAMEA014006,TRACON024296,maintenance,,
TRAMEA014007,TRACON012134,test,,
TRAMEA014007,TRACON024296,maintenance,,
TRAMEA014008,TRACON012134,test,,
TRAMEA014008,TRACON024296,maintenance,,
TRAMEA014009,TRACON012134,test,,
TRAMEA014009,TRACON024296,maintenance,,
TRAMEA014010,TRACON012134,test,,
TRAMEA014010,TRACON024296,maintenance,,
TRAMEA014011,TRACON012134,test,,
TRAMEA014011,TRACON024296,maintenance,,
TRAMEA014012,TRACON012134,test,,
TRAMEA014012,TRACON024296,maintenance,,
TRAMEA014013,TRACON012134,test,,
TRAMEA014013,TRACON024296,maintenance,,
TRAMEA014014,TRACON012134,test,,
TRAMEA014014,TRACON024296,maintenance,,
TRAMEA014015,TRACON023869,test,,
TRAMEA014015,TRACON024296,maintenance,,
TRAMEA014016,TRACON023869,test,,
TRAMEA014016,TRACON024296,maintenance,,
TRAMEA014017,TRACON023869,test,,
TRAMEA014017,TRACON024296,maintenance,,
TRAMEA014018,TRACON023869,test,,
TRAMEA014018,TRACON024296,maintenance,,
TRAMEA014019,TRACON023869,test,,
TRAMEA014019,TRACON024296,maintenance,,
TRAMEA014020,TRACON023869,test,,
TRAMEA014020,TRACON024296,maintenance,,
TRAMEA014021,TRACON023869,test,,
TRAMEA014021,TRACON024296,maintenance,,
TRAMEA014022,TRACON023869,test,,
TRAMEA014022,TRACON024296,maintenance,,
TRAMEA014023,TRACON023869,test,,
TRAMEA014023,TRACON024296,maintenance,,
TRAMEA014024,TRACON023869,test,,
TRAMEA014024,TRACON024296,maintenance,,
TRAMEA014025,TRACON023869,test,,
TRAMEA014025,TRACON024296,maintenance,,
TRAMEA014026,TRACON023869,test,,
TRAMEA014026,TRACON024296,maintenance,,
TRAMEA014027,TRACON023869,test,,
TRAMEA014027,TRACON024296,maintenance,,
TRAMEA014028,TRACON023869,test,,
TRAMEA014028,TRACON024296,maintenance,,
TRAMEA014029,TRACON023869,test,,
TRAMEA014029,TRACON024296,maintenance,,
TRAMEA014030,TRACON023869,test,,
TRAMEA014030,TRACON024296,maintenance,,
TRAMEA014031,TRACON023869,test,,
TRAMEA014031,TRACON024296,maintenance,,
TRAMEA014032,TRACON023869,test,,
TRAMEA014032,TRACON024296,maintenance,,
TRAMEA014033,TRACON023901,test,,
TRAMEA014033,TRACON024296,maintenance,,
TRAMEA014034,TRACON023901,test,,
TRAMEA014034,TRACON024296,maintenance,,
TRAMEA014035,TRACON023901,test,,
TRAMEA014035,TRACON024296,maintenance,,
TRAMEA014036,TRACON023901,test,,
TRAMEA014036,TRACON024296,maintenance,,
TRAMEA014037,TRACON023901,test,,
TRAMEA014037,TRACON024296,maintenance,,
TRAMEA014038,TRACON023901,test,,
TRAMEA014038,TRACON024296,maintenance,,
TRAMEA014039,TRACON023901,test,,
TRAMEA014039,TRACON024296,maintenance,,
TRAMEA014040,TRACON023901,test,,
TRAMEA014040,TRACON024296,maintenance,,
TRAMEA014041,TRACON023901,test,,
TRAMEA014041,TRACON024296,maintenance,,
TRAMEA014042,TRACON023901,test,,
TRAMEA014042,TRACON024296,maintenance,,
TRAMEA014043,TRACON023901,test,,
TRAMEA014043,TRACON024296,maintenance,,
TRAMEA014044,TRACON023901,test,,
TRAMEA014044,TRACON024296,maintenance,,
TRAMEA014045,TRACON023901,test,,
TRAMEA014045,TRACON024296,maintenance,,
TRAMEA014046,TRACON023901,test,,
TRAMEA014046,TRACON024296,maintenance,,
TRAMEA014047,TRACON023901,test,,
TRAMEA014047,TRACON024296,maintenance,,
TRAMEA014048,TRACON023901,test,,
TRAMEA014048,TRACON024296,maintenance,,
TRAMEA014049,TRACON023901,test,,
TRAMEA014049,TRACON024296,maintenance,,
TRAMEA014050,TRACON012134,test,,
TRAMEA014050,TRACON024676,maintenance,,
TRAMEA014051,TRACON012134,test,,
TRAMEA014051,TRACON024676,maintenance,,
TRAMEA014052,TRACON012134,test,,
TRAMEA014052,TRACON024676,maintenance,,
